Power Units_Bus Number,MW_15930,MVAr_15930,MW_15931,MVAr_15931,MW_15950,MVAr_15950,MW_15951,MVAr_15951,MW_15952,MVAr_15952,MW_15970,MVAr_15970,MW_15971,MVAr_15971,MW_15972,MVAr_15972,MW_15973,MVAr_15973,MW_159400,MVAr_159400,MW_159402,MVAr_159402,MW_169900,MVAr_169900,MW_169904,MVAr_169904
2024-11-12 14:30:00,5.28,0.73,6.71,1.19,9.85,0.46,12.65,3.69,15.39,4.03,7.97,0.54,7.35,0.38,7.25,1.58,10.52,1.43,42.62,6.44,42.62,6.44,0.00,0.00,0.00,0.67
2024-11-12 15:00:00,5.28,0.71,6.43,1.06,9.95,0.46,12.64,3.69,13.79,3.60,8.11,0.57,7.15,0.34,7.06,1.52,10.44,1.32,41.73,5.78,41.73,5.78,0.00,0.00,0.00,0.67
2024-11-12 15:30:00,5.12,0.48,6.64,0.91,9.80,0.41,12.57,3.67,13.16,3.46,7.91,0.42,7.11,0.29,6.70,1.21,10.21,1.10,41.32,4.98,41.32,4.98,0.00,0.00,0.00,0.67
2024-11-12 16:00:00,5.12,0.48,6.64,0.91,9.64,0.37,12.80,3.73,11.92,2.87,8.39,0.44,7.11,0.29,6.70,1.21,10.21,1.10,41.76,4.70,41.76,4.70,0.00,0.00,0.00,0.67
2024-11-12 16:30:00,1.13,0.48,6.64,0.91,10.13,0.29,13.26,3.87,11.60,2.40,8.39,0.44,7.11,0.29,6.42,1.15,10.21,1.10,0.69,-2.38,0.69,-2.38,0.00,0.00,0.00,4.85
2024-11-12 17:00:00,-2.73,0.48,2.24,0.91,10.74,-0.40,13.48,3.93,10.28,1.98,8.85,0.37,7.11,0.29,6.42,1.15,10.21,1.10,-13.42,-5.18,-13.42,-5.18,0.00,0.00,32.26,4.85
2024-11-12 17:30:00,-4.75,0.48,-4.26,0.91,11.18,-0.47,13.36,3.90,8.91,1.38,9.12,0.34,7.11,0.29,6.08,0.66,10.21,1.10,-14.47,-6.20,-14.47,-6.20,0.00,0.00,36.93,5.36
2024-11-12 18:00:00,-4.64,0.94,-0.84,1.20,11.25,-0.57,13.09,3.82,8.33,0.99,9.09,0.34,7.11,0.29,6.01,0.56,10.21,1.10,-15.76,-6.82,-15.76,-6.82,0.00,0.00,36.93,5.36
2024-11-12 18:30:00,-4.64,0.94,-0.84,1.20,10.97,-0.60,12.46,3.64,8.05,0.99,8.96,0.34,7.11,0.29,5.71,0.43,10.21,1.10,-16.33,-7.33,-16.33,-7.33,0.00,0.00,36.93,5.36
2024-11-12 19:00:00,-4.64,0.94,-0.84,1.20,10.75,-0.76,11.96,3.49,8.07,1.04,8.67,0.26,7.11,0.29,5.31,0.28,10.21,1.10,-14.82,-7.38,-14.82,-7.38,0.00,0.00,35.91,5.36
2024-11-12 19:30:00,2.99,0.35,0.00,0.61,10.26,-0.76,11.59,3.38,7.94,0.93,8.59,0.26,6.40,0.00,5.05,0.25,8.77,0.55,21.92,-1.94,21.92,-1.94,0.00,0.00,22.70,2.02
2024-11-12 20:00:00,4.03,-0.27,5.99,0.53,10.12,-0.80,11.14,3.25,7.80,0.95,8.32,0.24,6.24,0.00,4.97,0.25,8.69,0.57,34.00,-0.32,34.00,-0.32,0.00,0.00,0.00,0.67
2024-11-12 20:30:00,3.86,-0.23,5.71,0.53,9.66,-0.87,10.89,3.18,7.54,0.92,8.04,0.24,6.16,0.22,4.85,0.25,8.49,0.57,32.86,-0.60,32.86,-0.60,0.00,0.00,0.00,0.67
2024-11-12 21:00:00,3.86,-0.18,5.45,0.49,9.08,-0.94,10.42,3.04,7.46,0.95,7.66,0.24,5.82,0.00,4.79,0.25,8.19,0.47,31.65,-0.90,31.65,-0.90,0.00,0.00,0.00,0.67
2024-11-12 21:30:00,3.77,-0.27,5.17,0.51,8.68,-0.94,9.88,2.88,7.22,0.84,7.23,0.00,5.72,0.00,4.55,0.23,7.95,0.54,30.34,-1.36,30.34,-1.36,0.00,0.00,0.00,0.67
2024-11-12 22:00:00,3.54,-0.27,4.84,0.43,8.21,-1.03,9.05,2.64,6.95,0.79,6.88,0.00,5.32,0.00,4.27,0.23,7.57,0.41,28.50,-1.89,28.50,-1.89,0.00,0.00,0.00,0.67
2024-11-12 22:30:00,3.17,-0.30,4.72,0.39,7.69,-1.03,8.40,2.45,6.93,0.89,6.52,-0.22,5.13,0.00,3.98,0.00,6.96,0.33,26.88,-2.14,26.88,-2.14,0.00,0.00,0.00,0.67
2024-11-12 23:00:00,3.05,-0.30,4.61,0.39,7.06,-1.06,7.95,2.32,6.79,0.85,6.27,0.00,4.90,0.00,3.65,0.00,6.63,0.23,25.68,-2.34,25.68,-2.34,0.00,0.00,0.00,0.67
2024-11-12 23:30:00,2.91,-0.30,4.43,0.34,6.52,-1.12,7.74,2.26,6.67,0.81,5.87,0.00,4.62,0.00,3.46,0.00,6.41,0.23,24.56,-2.46,24.56,-2.46,0.00,0.00,0.00,0.67
2024-11-13 00:00:00,2.80,-0.30,4.21,0.30,6.03,-1.09,7.50,2.19,6.56,0.81,5.54,-0.22,4.44,0.00,3.38,0.00,5.97,0.00,23.45,-2.74,23.45,-2.74,0.00,0.00,0.00,0.67
2024-11-13 00:30:00,2.75,-0.30,3.93,0.27,5.60,-1.14,7.50,2.19,6.60,0.86,5.42,-0.22,4.48,0.00,3.30,0.00,6.24,-0.22,23.27,-2.80,23.27,-2.80,0.00,0.00,0.00,0.67
2024-11-13 01:00:00,2.71,-0.30,3.70,0.23,5.42,-1.14,7.50,2.19,6.62,0.86,5.40,-0.22,4.55,0.00,3.30,0.00,6.16,-0.22,23.10,-2.80,23.10,-2.80,0.00,0.00,0.00,0.67
2024-11-13 01:30:00,2.63,-0.34,3.64,0.23,5.36,-1.11,7.29,2.13,6.46,0.74,5.23,-0.22,4.52,0.00,3.19,-0.22,6.00,0.00,22.58,-2.94,22.58,-2.94,0.00,0.00,0.00,0.67
2024-11-13 02:00:00,2.54,-0.34,3.51,0.26,5.30,-1.11,7.11,2.07,6.23,0.67,5.08,-0.22,4.41,0.00,3.21,0.00,5.94,0.22,22.04,-3.05,22.04,-3.05,0.00,0.00,0.00,0.67
2024-11-13 02:30:00,2.42,-0.34,3.51,0.26,5.13,-1.11,6.89,2.01,6.45,0.82,4.89,-0.22,4.30,0.00,3.18,0.00,5.68,0.00,21.58,-3.12,21.58,-3.12,0.00,0.00,0.00,0.67
2024-11-13 03:00:00,2.38,-0.37,3.31,0.23,4.94,-1.11,6.84,2.00,6.36,0.78,4.97,-0.22,4.33,0.00,3.15,0.00,5.68,0.00,21.32,-3.22,21.32,-3.22,0.00,0.00,0.00,0.67
2024-11-13 03:30:00,2.42,-0.35,3.17,0.23,4.77,-1.15,7.10,2.07,6.38,0.73,4.97,-0.22,4.26,0.00,3.11,0.00,5.68,0.22,21.36,-3.10,21.36,-3.10,0.00,0.00,0.00,0.67
2024-11-13 04:00:00,2.39,-0.35,3.23,0.23,4.69,-1.12,7.01,2.04,6.36,0.77,5.01,-0.22,4.11,0.00,3.09,0.00,5.53,0.22,21.13,-3.12,21.13,-3.12,0.00,0.00,0.00,0.67
2024-11-13 04:30:00,2.47,-0.33,3.26,0.23,4.63,-1.15,7.02,2.05,6.29,0.70,5.04,-0.22,4.11,0.00,3.11,0.00,5.53,0.00,21.22,-3.22,21.22,-3.22,0.00,0.00,0.00,0.67
2024-11-13 05:00:00,2.90,-0.19,3.29,-0.07,4.74,-1.12,7.34,2.14,6.42,0.73,4.99,-0.22,4.21,-0.22,3.15,0.00,5.38,0.22,21.72,-3.00,21.72,-3.00,0.00,0.00,0.00,0.67
2024-11-13 05:30:00,3.29,0.03,3.41,0.23,4.82,-1.06,7.65,2.23,8.50,1.47,5.30,0.00,4.28,-0.22,3.28,0.00,6.00,0.25,23.92,-2.14,23.92,-2.14,0.00,0.00,0.00,0.67
2024-11-13 06:00:00,2.97,-0.17,3.74,0.23,5.15,-1.06,8.23,2.40,9.36,1.80,5.56,0.00,4.42,-0.22,3.62,0.28,6.47,0.32,25.44,-1.60,25.44,-1.60,0.00,0.00,0.00,0.67
2024-11-13 06:30:00,3.64,0.15,4.38,0.53,5.53,-0.98,9.81,2.86,9.92,2.14,6.51,0.22,4.96,0.00,4.45,0.52,7.18,0.49,29.34,0.14,29.34,0.14,0.00,0.00,0.00,0.67
2024-11-13 07:00:00,4.46,0.44,4.84,0.62,6.71,-0.67,10.74,3.13,12.01,2.71,6.87,0.22,4.96,0.00,5.12,0.78,7.18,0.49,33.12,1.59,33.12,1.59,0.00,0.00,0.00,0.67
2024-11-13 07:30:00,4.46,0.44,4.84,0.62,7.61,-0.53,11.82,3.45,12.64,2.98,7.28,0.30,5.67,0.22,6.19,1.04,7.80,0.70,31.78,2.06,31.78,2.06,0.00,0.00,0.00,0.67
2024-11-13 08:00:00,4.86,0.65,5.90,0.72,8.88,-0.32,12.37,3.61,13.53,3.34,7.68,0.35,6.05,0.00,6.95,1.41,8.35,0.83,20.42,1.30,20.42,1.30,0.00,0.00,14.17,1.77
2024-11-13 08:30:00,4.86,0.65,5.90,0.92,9.40,0.36,12.76,3.72,13.80,3.48,7.76,0.37,6.25,0.23,6.95,1.41,8.77,0.93,39.45,5.61,39.45,5.61,0.00,0.00,16.02,2.62
2024-11-13 09:00:00,5.50,0.86,5.98,0.95,9.66,0.46,12.93,3.77,14.81,3.88,7.81,0.40,6.65,0.23,7.35,1.57,9.14,1.07,42.38,6.49,42.38,6.49,0.00,0.00,0.00,0.00
2024-11-13 09:30:00,5.22,0.77,6.16,1.02,9.59,0.49,12.86,3.75,13.96,3.79,7.81,0.40,6.90,0.30,7.21,1.59,9.63,1.32,42.07,6.52,42.07,6.52,0.00,0.00,0.00,0.00
2024-11-13 10:00:00,6.10,1.03,6.38,1.12,9.90,0.58,12.94,3.78,13.90,3.79,7.96,0.43,7.17,0.33,7.29,1.62,9.98,1.32,41.94,6.28,41.94,6.28,0.00,0.00,0.00,0.67
2024-11-13 10:30:00,6.10,1.06,6.49,1.27,9.99,0.70,12.59,3.67,14.33,3.50,7.96,0.43,7.33,0.38,7.29,1.62,10.17,1.38,40.98,5.36,40.98,5.36,0.00,0.00,0.00,0.67
2024-11-13 11:00:00,5.57,0.78,6.53,1.27,9.81,0.66,12.48,3.64,14.65,3.89,7.72,0.38,7.33,0.42,6.97,1.48,9.93,1.20,41.98,6.36,41.98,6.36,0.00,0.00,0.00,0.67
2024-11-13 11:30:00,5.71,0.91,6.53,1.27,9.98,0.66,12.74,3.71,15.16,4.20,8.06,0.47,7.29,0.42,7.26,1.66,10.28,1.47,42.56,6.88,42.56,6.88,0.00,0.00,0.00,0.67
2024-11-13 12:00:00,6.35,1.10,6.39,1.35,9.98,0.66,12.81,3.74,15.11,4.33,7.93,0.41,7.21,0.44,7.20,1.63,10.36,1.51,42.64,6.98,42.64,6.98,0.00,0.00,0.00,0.67
2024-11-13 12:30:00,6.06,1.12,6.39,1.28,10.02,0.68,12.64,3.68,13.63,3.85,7.87,0.41,7.09,0.41,7.39,1.70,10.46,1.51,41.77,6.18,41.77,6.18,0.00,0.00,0.00,0.67
2024-11-13 13:00:00,6.03,1.12,6.53,1.16,9.95,0.53,12.59,3.67,13.33,3.72,8.03,0.41,7.17,0.43,7.39,1.62,10.23,1.33,41.49,6.12,41.49,6.12,0.00,0.00,1.20,0.67
2024-11-13 13:30:00,6.33,1.10,6.68,1.34,10.19,0.65,12.72,3.71,14.31,3.61,7.89,0.41,7.23,0.43,7.21,1.42,10.40,1.40,42.24,5.94,42.24,5.94,0.00,0.00,0.00,0.74
2024-11-13 14:00:00,5.83,0.78,6.78,1.33,10.27,0.62,12.52,3.65,14.54,3.84,7.99,0.44,7.15,0.37,7.13,1.55,10.44,1.37,41.80,5.88,41.80,5.88,0.00,0.00,0.00,0.67
2024-11-13 14:30:00,5.38,0.76,6.97,1.26,9.94,0.55,12.50,3.65,14.56,3.88,7.99,0.44,7.19,0.42,7.13,1.55,10.46,1.47,41.48,5.74,41.48,5.74,0.00,0.00,0.00,0.67
2024-11-13 15:00:00,5.35,0.76,6.63,1.07,9.81,0.51,12.39,3.62,14.44,3.92,8.06,0.50,7.16,0.42,7.07,1.42,10.09,1.27,41.28,5.52,41.28,5.52,0.00,0.00,0.00,0.67
2024-11-13 15:30:00,5.22,0.70,6.42,0.73,9.90,0.48,12.49,3.64,13.02,3.62,8.22,0.50,7.12,0.33,6.48,1.26,9.81,1.19,40.37,4.93,40.37,4.93,0.00,0.00,0.00,0.67
2024-11-13 16:00:00,5.22,0.70,6.42,0.73,10.15,0.48,13.00,3.79,11.87,2.94,8.22,0.50,7.19,0.36,6.48,1.26,9.71,1.17,40.47,4.25,40.47,4.25,0.00,0.00,0.00,0.67
2024-11-13 16:30:00,-1.48,0.70,-1.24,0.73,10.51,0.39,13.08,3.82,10.91,2.31,8.22,0.50,7.19,0.36,6.48,1.26,9.71,1.17,22.56,0.96,22.56,0.96,0.00,0.00,0.00,0.67
2024-11-13 17:00:00,-3.00,0.70,-4.04,0.73,10.95,-0.40,13.24,3.86,10.51,1.80,8.22,0.50,7.19,0.36,6.48,1.26,9.71,1.17,-13.00,-5.27,-13.00,-5.27,0.00,0.00,19.90,2.40
2024-11-13 17:30:00,-5.25,0.70,3.18,0.73,11.25,-0.54,13.08,3.82,8.93,1.29,9.12,0.40,7.19,0.36,5.85,0.52,9.71,1.17,-14.44,-6.21,-14.44,-6.21,0.00,0.00,36.77,5.32
2024-11-13 18:00:00,-4.69,0.70,-0.73,0.73,11.11,-0.65,12.60,3.68,8.09,0.90,9.07,0.28,7.19,0.36,5.65,0.47,9.71,1.17,-16.15,-7.14,-16.15,-7.14,0.00,0.00,36.90,5.32
2024-11-13 18:30:00,-4.84,0.90,-0.99,0.73,10.74,-0.75,12.11,3.53,8.06,0.92,9.07,0.28,7.19,0.36,5.65,0.34,9.71,1.17,-17.55,-7.65,-17.55,-7.65,0.00,0.00,36.90,5.32
2024-11-13 19:00:00,-1.96,0.44,1.06,0.73,10.44,-0.75,11.92,3.48,7.81,0.95,8.42,0.23,6.51,0.00,5.21,0.24,8.95,0.52,-12.78,-7.25,-12.78,-7.25,0.00,0.00,36.90,5.32
2024-11-13 19:30:00,4.25,-0.25,6.00,0.41,9.97,-0.84,11.69,3.41,7.71,0.93,8.42,0.27,6.40,0.22,5.15,0.26,8.95,0.59,12.39,-4.08,12.39,-4.08,0.00,0.00,36.90,5.37
2024-11-13 20:00:00,4.06,-0.25,5.73,0.41,9.89,-0.84,11.29,3.29,7.53,0.86,8.33,0.24,6.21,0.22,4.95,0.26,8.85,0.64,18.91,-3.10,18.91,-3.10,0.00,0.00,22.56,2.51
2024-11-13 20:30:00,3.89,-0.25,5.55,0.39,9.58,-0.88,10.73,3.13,7.35,0.86,7.77,0.24,6.04,0.00,4.82,0.24,8.62,0.64,32.49,-0.78,32.49,-0.78,0.00,0.00,0.00,0.67
2024-11-13 21:00:00,3.82,-0.25,5.43,0.47,9.07,-0.89,10.38,3.03,7.24,0.86,7.71,0.22,5.95,0.00,4.67,0.24,8.41,0.62,31.62,-1.02,31.62,-1.02,0.00,0.00,0.00,0.67
2024-11-13 21:30:00,3.59,-0.25,5.20,0.39,8.55,-1.01,9.76,2.85,7.04,0.77,7.24,0.22,5.75,0.22,4.46,0.24,8.10,0.55,30.10,-1.49,30.10,-1.49,0.00,0.00,0.00,0.67
2024-11-13 22:00:00,3.38,-0.25,4.90,0.31,8.18,-1.03,9.28,2.71,6.81,0.77,6.71,-0.22,5.22,0.00,4.10,0.24,7.39,0.35,28.15,-1.92,28.15,-1.92,0.00,0.00,0.00,0.67
2024-11-13 22:30:00,3.08,-0.25,4.53,0.27,7.64,-1.07,8.60,2.51,6.79,0.81,6.35,-0.22,4.97,0.00,3.80,0.00,7.11,0.35,26.57,-2.08,26.57,-2.08,0.00,0.00,0.00,0.67
2024-11-13 23:00:00,2.95,-0.27,4.33,0.31,7.04,-1.07,8.06,2.35,6.55,0.81,5.95,-0.22,4.87,0.00,3.52,0.33,6.75,0.26,25.20,-2.32,25.20,-2.32,0.00,0.00,0.00,0.67
2024-11-13 23:30:00,2.83,-0.29,4.13,0.32,6.46,-1.07,7.57,2.21,6.51,0.86,5.66,0.00,4.70,0.00,3.40,0.00,6.48,0.22,24.10,-2.42,24.10,-2.42,0.00,0.00,0.00,0.67
2024-11-14 00:00:00,2.66,-0.29,3.84,0.27,5.98,-1.15,7.26,2.12,6.26,0.77,5.45,-0.22,4.65,0.00,3.32,0.00,6.12,0.22,23.02,-2.78,23.02,-2.78,0.00,0.00,0.00,0.67
2024-11-14 00:30:00,2.62,-0.29,3.66,0.23,5.60,-1.15,7.11,2.07,6.26,0.77,5.29,-0.22,4.47,0.00,3.32,0.00,5.99,0.22,22.52,-2.80,22.52,-2.80,0.00,0.00,0.00,0.67
2024-11-14 01:00:00,2.58,-0.29,3.60,0.23,5.44,-1.12,7.20,2.10,6.37,0.82,5.31,-0.22,4.53,0.00,3.35,0.00,6.04,-0.22,22.70,-2.76,22.70,-2.76,0.00,0.00,0.00,0.67
2024-11-14 01:30:00,2.47,-0.29,3.45,0.23,5.44,-1.10,7.12,2.08,6.13,0.72,5.18,-0.22,4.49,0.22,3.12,-0.22,5.82,0.00,22.00,-3.07,22.00,-3.07,0.00,0.00,0.00,0.67
2024-11-14 02:00:00,2.41,-0.29,3.29,0.23,5.22,-1.13,6.79,1.98,5.84,0.64,5.11,-0.22,4.44,0.00,3.14,0.22,5.80,0.00,21.42,-3.14,21.42,-3.14,0.00,0.00,0.00,0.67
2024-11-14 02:30:00,2.33,-0.29,3.23,0.23,5.09,-1.11,6.58,1.92,6.18,0.78,4.99,-0.22,4.37,0.00,3.08,0.00,5.50,0.00,21.02,-3.26,21.02,-3.26,0.00,0.00,0.00,0.67
2024-11-14 03:00:00,2.30,-0.29,3.19,0.23,4.91,-1.11,6.71,1.96,6.18,0.86,4.89,-0.22,4.32,0.00,3.03,0.00,5.67,0.00,21.02,-3.06,21.02,-3.06,0.00,0.00,0.00,0.67
2024-11-14 03:30:00,2.37,-0.27,3.10,0.23,4.76,-1.11,6.87,2.00,6.33,0.83,4.99,-0.22,4.26,0.00,3.03,0.00,5.53,0.00,21.02,-3.05,21.02,-3.05,0.00,0.00,0.00,0.67
2024-11-14 04:00:00,2.26,-0.33,3.28,0.23,4.63,-1.11,6.82,1.99,6.17,0.81,4.91,-0.22,4.26,0.00,3.01,0.00,5.26,-0.22,20.74,-3.18,20.74,-3.18,0.00,0.00,0.00,0.67
2024-11-14 04:30:00,2.35,-0.30,3.32,0.23,4.58,-1.11,6.78,1.98,6.17,0.74,5.05,-0.22,4.26,0.00,2.96,0.00,5.35,0.00,20.90,-3.19,20.90,-3.19,0.00,0.00,0.00,0.67
2024-11-14 05:00:00,2.78,-0.19,3.35,0.23,4.66,-1.15,7.16,2.09,6.38,0.88,5.10,-0.22,4.26,0.00,3.06,0.00,5.33,-0.22,21.58,-2.98,21.58,-2.98,0.00,0.00,0.00,0.67
2024-11-14 05:30:00,3.15,0.04,3.44,0.23,4.78,-1.15,7.32,2.13,8.33,1.45,5.32,0.00,4.36,0.00,3.19,0.24,5.68,0.24,23.44,-2.27,23.44,-2.27,0.00,0.00,0.00,0.67
2024-11-14 06:00:00,3.10,0.02,3.65,0.25,5.11,-1.11,7.89,2.30,8.87,1.68,5.45,0.00,4.51,0.00,3.56,0.22,6.34,0.35,24.96,-1.62,24.96,-1.62,0.00,0.00,0.00,0.67
2024-11-14 06:30:00,3.65,0.27,4.43,0.68,5.53,-1.02,9.32,2.72,10.16,2.15,6.36,0.22,4.97,0.00,4.34,0.55,6.87,0.52,28.91,0.28,28.91,0.28,0.00,0.00,0.00,0.67
2024-11-14 07:00:00,4.36,0.52,4.85,0.90,6.58,-0.69,10.25,2.99,12.71,2.99,6.75,0.31,5.37,0.00,4.94,0.80,7.29,0.52,32.56,1.92,32.56,1.92,0.00,0.00,0.00,0.67
2024-11-14 07:30:00,4.17,0.44,5.28,1.06,7.40,-0.52,11.46,3.34,13.36,3.12,7.09,0.37,5.82,0.22,5.77,1.02,7.29,0.52,35.47,3.14,35.47,3.14,0.00,0.00,0.00,0.67
2024-11-14 08:00:00,4.17,0.44,5.28,1.06,8.59,-0.29,12.12,3.54,13.70,3.59,7.31,0.41,5.82,0.22,6.41,1.37,8.15,0.73,37.87,4.72,37.87,4.72,0.00,0.00,0.00,0.67
2024-11-14 08:30:00,5.08,0.77,5.81,1.12,9.05,0.36,12.24,3.57,14.80,3.93,7.31,0.41,6.04,0.27,6.41,1.37,8.68,1.07,39.16,5.47,39.16,5.47,0.00,0.00,0.00,0.67
2024-11-14 09:00:00,4.86,0.77,5.85,1.18,9.05,0.40,12.16,3.54,15.27,4.05,7.57,0.48,6.52,0.34,6.65,1.44,8.96,1.18,39.68,5.74,39.68,5.74,0.00,0.00,0.00,0.67
2024-11-14 09:30:00,5.25,0.86,5.78,1.22,8.87,0.40,12.19,3.56,14.23,4.09,7.53,0.41,6.61,0.39,6.78,1.47,9.32,1.24,39.73,5.69,39.73,5.69,0.00,0.00,0.00,0.67
2024-11-14 10:00:00,5.61,0.94,6.09,1.17,9.02,0.44,12.04,3.51,14.65,4.12,7.59,0.41,6.85,0.39,6.78,1.47,9.38,1.16,39.88,5.88,39.88,5.88,0.00,0.00,0.00,0.67
2024-11-14 10:30:00,5.09,0.82,6.22,1.29,9.33,0.52,11.74,3.42,14.27,3.85,7.59,0.49,6.82,0.39,6.71,1.47,9.40,1.22,39.20,5.37,39.20,5.37,0.00,0.00,0.00,0.67
2024-11-14 11:00:00,5.13,0.77,6.02,1.19,9.19,0.50,12.05,3.52,14.76,4.12,7.50,0.51,7.00,0.47,6.66,1.54,9.31,1.22,40.06,5.98,40.06,5.98,0.00,0.00,0.00,0.67
2024-11-14 11:30:00,5.76,0.95,6.00,1.25,9.22,0.50,12.14,3.54,15.13,4.34,7.55,0.45,6.94,0.47,6.66,1.54,9.40,1.30,40.25,6.16,40.25,6.16,0.00,0.00,0.00,0.67
2024-11-14 12:00:00,5.35,0.88,6.11,1.19,9.53,0.56,12.03,3.51,14.70,4.31,7.60,0.49,6.91,0.35,6.44,1.62,9.29,1.30,39.68,6.00,39.68,6.00,0.00,0.00,0.00,0.67
2024-11-14 12:30:00,5.35,0.88,5.88,1.14,9.40,0.50,12.02,3.50,14.30,4.16,7.60,0.49,6.84,0.35,6.44,1.62,9.38,1.30,39.58,5.87,39.58,5.87,0.00,0.00,0.00,0.00
2024-11-14 13:00:00,5.82,0.95,5.85,1.06,8.96,0.50,11.89,3.47,13.32,4.06,7.56,0.49,6.90,0.35,6.49,1.50,9.46,1.45,38.94,5.56,38.94,5.56,0.00,0.00,0.00,0.67
2024-11-14 13:30:00,5.82,0.95,5.85,1.06,9.04,0.53,11.60,3.38,13.24,3.63,7.54,0.49,6.68,0.35,6.24,1.22,9.43,1.37,38.04,4.63,38.04,4.63,0.00,0.00,0.00,0.67
2024-11-14 14:00:00,4.94,0.67,5.90,1.05,9.06,0.46,11.38,3.32,14.50,3.94,7.49,0.49,6.75,0.39,6.15,1.32,9.08,1.09,38.44,5.02,38.44,5.02,0.00,0.00,0.00,0.67
2024-11-14 14:30:00,4.94,0.67,5.90,1.05,9.14,0.46,11.58,3.38,14.01,3.81,7.40,0.47,6.55,0.39,6.15,1.32,9.18,1.25,37.82,4.60,37.82,4.60,0.00,0.00,0.00,0.67
2024-11-14 15:00:00,4.75,0.60,5.87,1.00,8.90,0.40,11.40,3.32,12.70,3.49,7.43,0.49,6.36,0.31,6.01,1.13,9.06,1.13,36.97,4.16,36.97,4.16,0.00,0.00,0.00,0.67
2024-11-14 15:30:00,4.64,0.39,5.97,0.82,8.74,0.38,11.15,3.25,12.07,3.17,7.47,0.46,6.13,0.27,5.75,0.98,9.02,1.13,36.26,3.34,36.26,3.34,0.00,0.00,0.00,0.67
2024-11-14 16:00:00,4.55,0.34,6.16,0.73,8.74,0.36,11.62,3.39,11.44,2.80,7.72,0.43,6.15,0.23,5.92,0.91,8.78,0.82,36.41,2.67,36.41,2.67,0.00,0.00,0.00,0.67
2024-11-14 16:30:00,4.84,0.34,6.29,0.60,9.00,-0.44,12.00,3.50,10.61,2.27,8.28,0.43,6.15,0.00,5.80,0.71,9.17,0.74,20.13,-1.02,20.13,-1.02,0.00,0.00,0.00,0.67
2024-11-14 17:00:00,4.87,0.28,6.20,0.44,9.56,-0.57,12.46,3.63,9.52,1.65,8.67,0.48,6.48,0.22,5.55,0.39,9.14,0.57,4.53,-4.05,4.53,-4.05,0.00,0.00,17.92,2.74
2024-11-14 17:30:00,4.81,0.28,6.13,0.40,10.19,-0.62,12.88,3.76,8.43,1.03,8.81,0.43,6.55,0.00,5.68,0.39,9.08,0.54,1.01,-5.04,1.01,-5.04,0.00,0.00,33.19,4.90
2024-11-14 18:00:00,1.88,0.28,5.06,0.46,10.61,-0.64,12.37,3.61,7.90,0.83,8.81,0.34,6.55,0.00,5.38,0.29,8.91,0.54,-2.17,-5.94,-2.17,-5.94,0.00,0.00,36.50,5.38
2024-11-14 18:30:00,-4.17,0.61,3.43,0.46,10.49,-0.64,12.09,3.53,7.73,0.83,8.34,0.25,6.40,0.00,5.01,0.24,8.37,0.38,3.39,-5.20,3.39,-5.20,0.00,0.00,35.03,5.38
2024-11-14 19:00:00,-2.16,0.47,5.46,0.43,10.21,-0.78,11.98,3.49,7.73,0.89,8.15,0.25,6.36,0.00,4.90,0.24,8.31,0.38,9.69,-4.44,9.69,-4.44,0.00,0.00,20.31,3.31
2024-11-14 19:30:00,3.43,-0.17,5.61,0.39,9.79,-0.78,11.37,3.32,7.57,0.89,8.18,0.25,6.16,0.00,4.74,0.24,8.22,0.34,31.60,-0.90,31.60,-0.90,0.00,0.00,11.43,0.81
2024-11-14 20:00:00,3.93,-0.21,5.45,0.34,9.66,-0.82,10.95,3.19,7.36,0.83,8.14,0.22,6.02,0.00,4.66,0.24,8.06,0.39,32.49,-0.86,32.49,-0.86,0.00,0.00,0.00,0.67
2024-11-14 20:30:00,3.83,-0.27,5.37,0.40,8.71,-0.96,10.52,3.07,7.36,0.88,7.84,0.22,5.94,0.00,4.58,0.24,7.75,0.39,31.48,-1.05,31.48,-1.05,0.00,0.00,0.00,0.67
2024-11-14 21:00:00,3.66,-0.27,5.31,0.40,8.71,-0.96,10.26,2.99,7.19,0.83,7.59,0.22,5.88,0.00,4.49,0.24,7.54,0.39,30.70,-1.28,30.70,-1.28,0.00,0.00,0.00,0.67
2024-11-14 21:30:00,3.58,-0.25,5.14,0.35,8.46,-1.04,9.60,2.80,7.02,0.82,7.18,0.22,5.68,0.00,4.29,0.22,7.36,0.39,29.43,-1.67,29.43,-1.67,0.00,0.00,0.00,0.67
2024-11-14 22:00:00,3.43,-0.27,4.95,0.33,7.96,-1.04,9.13,2.66,6.85,0.82,6.76,0.00,5.41,0.00,4.05,0.00,7.08,0.32,28.08,-2.04,28.08,-2.04,0.00,0.00,0.00,0.67
2024-11-14 22:30:00,3.09,-0.34,4.50,0.26,7.49,-1.07,8.64,2.52,6.92,0.88,6.39,0.00,4.99,0.00,3.73,0.00,6.68,0.32,26.50,-2.26,26.50,-2.26,0.00,0.00,0.00,0.67
2024-11-14 23:00:00,2.92,-0.29,4.37,0.29,7.01,-1.07,8.00,2.33,6.66,0.86,6.01,0.00,4.82,0.00,3.45,-0.22,6.28,0.26,24.98,-2.46,24.98,-2.46,0.00,0.00,0.00,0.67
2024-11-14 23:30:00,2.76,-0.29,4.05,0.23,6.45,-1.14,7.82,2.28,6.44,0.79,5.76,-0.22,4.71,0.00,3.31,-0.22,5.84,0.23,23.84,-2.78,23.84,-2.78,0.00,0.00,0.00,0.00
